,comment_id,product_id,guid,content,create_time,reference_id,reference_time,score,nickname
0,12516454469,100001270083,3c6d4c01-4bde-4436-b34a-16a3ed1ed589,给妈妈买的手机 6g 128的够用了 颜值可以 也蛮薄的 送了贴膜和手机壳 很方便! 荣耀算华为的吧 值得信赖 还没有开始使用 整体看了一下 速度可以 老年人用用足够了 满意！!物流很快 第二天就送到啦 很方便,2019-03-06 18:39:26,100000203560,2019-03-02 19:08:17,5,j***a
1,11898801181,100001270083,21099734-5c5b-479b-ad59-3ca149be2b53,早上11点多下单，下午就收到了，京东的送货速度真的没话说，机子性价比很高，同学看到后问花了几千大洋哈哈，外观比同学的米8好看，特别是下巴比米8的还要窄很多，当然配置比不上它，但是日常使用已经足够了，我平时很少玩游戏，经常逛B站刷视频，这机子真的很适合，同样看过网络评测才买的，王者荣耀高帧率，开启gt，稳定在55帧以上，对于我偶尔玩一下王者的人来说已经足够了，屏占比真的很高，有点遗憾的是那么大的屏幕居然还没有去手势操作，听说emui9.0会加入，希望能够快点更新~总体来说，非常值得推荐入手的一款手机,2018-09-11 16:20:00,100000203564,2018-09-11 10:31:10,5,大西瓜多好哇
2,12463913887,100001270083,b4337608-fcd0-4a7c-a9b9-b45b52f248de,物流超级快，手机现在全部检查完，挺不错，耳机佩戴感觉超级棒，自拍杆实用结实，很好的体验，用一段时间继续追评,2019-02-18 15:19:43,100000543206,2019-02-17 17:43:29,5,j***m
3,12448306888,100001270083,bd2ff59b-3fe3-44bb-9e42-7d3282487876,老妈很喜欢，款式够大气，颜色正，运存等都足够用，绝对不能为了贪图很小的便宜，买第三方，最好买京东，这是我这几年买手机的经验。吃过亏，所以以后绝对不会再犹豫，直接买京东自行。绝对没问题。,2019-02-12 21:37:57,100000508193,2019-02-04 15:41:27,5,回***5
4,12367502862,100001270083,21f154c8-9126-4bf7-98e9-7896a81ba55c,超好用的，物流速度特别快第二天就到了，手机运行速度快，正版的，移动电源也是，像素很高，屏幕很大哦，用起来很舒服,2019-01-13 13:02:44,100001009384,2019-01-08 15:30:22,5,j***g
5,11911438566,100001270083,7bf7cf55-f9b2-4fc5-9372-680662eac4c8,头天下单，第二天上午就到了，屏幕很大，像数很好，护眼模式很不错，眼睛不疲劳，应用运行速度快，相机拍照非常快，AI模式真的不错，场景识别很省心，超级夜景非常震撼，附图是用手拍的，有点抖影响合成，但是还是很漂亮，Gt加持后玩游戏还是可以的，当然我不是游戏发烧友，够用了。外放音效真心不错，杜比音效的魅力。待使用一段时间再来追评,2018-09-15 10:15:57,100000304401,2018-09-10 08:47:57,5,老***遥
6,12682814760,100001270083,05878f03-a7e7-43a3-9827-2e890fcc13ef,屏幕显示效果清晰，屏幕大很流畅，玻璃镜面很亮丽，试了几天，不卡总体还是很好！,2019-04-23 14:02:26,100000203560,2019-04-17 21:41:27,5,夏日雨淋-
7,12543444302,100001270083,ecd4fe1f-3146-439d-8ad4-2d22b449afe8,拿到就迫不及待的打开了，手机与描述相符，没有色差，影色很好，声音大，电池持久耐用，很好的一款1手机，值得拥有！,2019-03-14 20:18:48,100001270083,2019-03-12 22:33:29,5,幸福人生zxb
8,12378068848,100001270083,0d6d4133-c2c2-4bec-9efe-07592a31ad53,作为礼物送人的！特地用了几天才来评价的，手机用着很好，颜值也很高，像素也很好，速度快，不卡机，不黑屏，这个价格买到，很值，我弟弟第一次用华为，感觉不错哦！,2019-01-16 12:39:06,100000304401,2019-01-12 10:07:55,5,猫***喻
9,12461264737,100001270083,381b1392-3fab-477a-8365-bd3566eabd56,手机很给力，很高的屏占比，感觉整合正面都是屏幕，试着下载了吃鸡和王者荣耀，玩起来很流畅，拍照功能也很给力，拍得女朋友美美的。还送了耳机和自拍杆?。,2019-02-17 18:11:45,8735304,2019-02-15 22:51:01,5,毫***米
