,comment_id,product_id,guid,content,create_time,reference_id,reference_time,score,nickname
0,13328138803,100003475378,cda0fdc3-65ee-4490-896c-cb4d66d38dbc,颜值高，屏幕不错，重量轻。,2019-10-14 18:16:03,100002355147,2019-08-29 16:46:56,5,-帕尼尼不粘泥
1,13327924689,100003475378,adefb1c3-6f33-49c2-a2e4-cf5f323b863c,好,2019-10-14 17:16:37,100003484294,2019-10-12 17:03:32,5,过儿呐
2,13327904514,100003475378,d33bb61a-6e4e-40b3-8e06-d3ca82a892c7,手机很给力，一直在用三星，s10用了几天手感挺好，赠的LED手机壳也不错，主要是贵+.+,2019-10-14 17:11:01,100002355147,2019-10-06 20:54:56,5,Z***s
3,13327836387,100003475378,d2a58a7f-2c83-49bb-9726-878517c0d8d3,"外形外观：完美
屏幕音效：很好
拍照效果：太棒
运行速度：超快
待机时间：够用
其他特色：美丽",2019-10-14 16:52:21,100003475378,2019-09-05 21:49:12,5,扶***雨
4,13327647497,100003475378,6d1b9c94-168f-4702-8a61-143729e69ada,"之前本人用的苹果6S,用了四年半，今年第一次买一个三星s10用了不到第二天晚上看一个短视频不到三个小时，手机屏幕发烫手.本人手机已经激活不退，三星售后。辣鸡战斗机！买手机同志们要注意！慎重慎重。",2019-10-14 16:04:05,100006319920,2019-10-11 14:39:24,1,j***9
5,13327230489,100003475378,adf106c8-62c0-4ce8-88cc-256a518619b3,"外形外观：完美！
屏幕音效：三星屏幕应该不用多说了
运行速度：解锁有点慢，不过能接受",2019-10-14 14:18:02,100003525724,2019-09-27 22:33:15,5,z***2
6,13327035557,100003475378,fb9814c4-9c16-4889-b3d1-4b82fdc141ba,本来想要白的，结果点错发了个蓝的，顿时爱了。这颜色太骚气好看了吧?,2019-10-14 13:27:57,100006319920,2019-09-07 22:45:32,5,jd必不可少
7,13326190860,100003475378,dc456fdd-bef8-40a3-b798-de28351db327,"外形外观：还可以
运行速度：好
拍照效果：好
屏幕音效：好",2019-10-14 10:18:51,100002355147,2019-10-11 22:14:52,5,jd_139688tsq
8,13325611268,100003475378,798a9bd8-e77b-458e-9e74-57a8c28d65ad,屏幕音效：不错哦,2019-10-14 07:41:27,100002355147,2019-10-12 18:43:58,5,j***d
9,13325522509,100003475378,c7948c45-5c73-41af-96a5-52f0fa6cdbad,外形外观：心仪已久的产品，屏幕超赞！,2019-10-14 06:45:35,100003475378,2019-10-11 12:45:41,5,三太爷
